coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
1548,"Daniel","Fernandez","",53,"1965-8-20",17596,124,180,176,5,4,5,0,0,0,0,0,0,0,0,0,0,0,3,100,10,101,16,11,13,0,0,0,0,0,0,0,0,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,5,0,8,0,0,0,0,13,5,1,1,0,0,0,0,79,11,78,0,0,0,0,0,0
1549,"Jorge","Herrera","",60,"1958-12-10",43929,124,225,192,2,21,3,0,0,0,0,0,0,0,19,22,32,30,4,82,113,83,103,154,129,0,0,0,0,0,0,1,2,3,3,0,92,0,0,0,0,1,0,0,-1,0,1,-1,0,0,0,-1,0,0,1,1,0,0,0,-1,0,0,-1,0,0,0,0,2,-7,1,-6,-7,0,0,0,0,14,3,3,0,0,0,0,0,117,117,94,25,0,0,0,0,0
1550,"Glendon","Rusch","",44,"1974-11-7",72460,206,170,189,4,7,4,0,0,0,0,0,0,0,0,0,0,0,4,5,106,55,25,22,33,0,0,0,0,0,0,0,1,3,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,8,2,-4,2,0,0,0,0,12,4,3,1,0,0,0,0,78,88,12,0,0,0,0,0,0
1551,"Mike","Hessman","",41,"1978-3-5",25087,206,215,194,5,11,5,170,0,0,76000,1,0,0,1,1,1,0,2,100,0,50,4,10,7,0,0,0,0,0,0,0,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,3,1,1,0,0,0,0,12,3,3,2,0,0,0,0,62,2,77,1,0,0,0,0,0
1552,"Carson","Vitale","",30,"1988-8-25",85337,36,195,186,1,0,2,0,0,0,0,0,0,0,0,0,4,10,1,84,22,77,95,100,101,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,-2,3,-1,-1,4,-1,-1,0,2,0,-3,-3,0,-2,-2,-2,0,0,1,0,0,1,0,0,0,0,4,5,-2,5,-1,0,0,0,0,12,4,3,1,0,0,0,0,78,42,88,4,0,0,0,0,0
1553,"Deric","Ladnier","",54,"1964-8-26",50908,206,185,184,7,25,6,31,0,6,686000,3,0,0,128,132,125,130,1,3,6,1,1,11,6,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-5,5,-5,0,0,0,0,13,3,2,2,0,0,0,0,73,6,4,129,0,0,0,0,0
1554,"Rafael","Iriondo","",42,"1976-8-28",55861,124,215,193,5,2,5,0,0,0,0,0,0,0,8,12,4,12,4,81,5,29,98,65,82,0,0,0,0,0,0,0,0,2,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,-1,-5,0,0,0,0,13,4,3,0,0,0,0,0,51,24,81,10,0,0,0,0,0
1555,"Nerio","Rodriguez","",48,"1971-3-4",70516,56,220,186,4,8,4,0,0,0,0,0,0,0,0,0,0,0,3,11,107,11,10,11,14,0,0,0,0,0,0,0,0,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-2,1,3,0,0,0,0,13,4,2,1,0,0,0,0,72,84,12,0,0,0,0,0,0
1556,"Júlio","Amario","",67,"1951-12-10",2079,124,195,185,7,23,6,0,0,5,0,0,0,0,78,88,79,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,0,0,50,0,0,80,0,0,0,0,0
1557,"Juan","Aragón","",62,"1956-6-14",53044,124,185,186,7,25,6,0,0,4,0,0,0,0,82,31,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,1,0,0,0,0,40,0,0,56,0,0,0,0,0
1558,"Felipe","Calderon","",57,"1962-4-5",54366,124,170,185,7,14,6,0,0,4,0,0,0,0,59,21,26,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,30,0,0,53,0,0,0,0,0
1559,"Victor","Bojorquez","",45,"1974-1-31",41988,124,210,193,5,5,5,0,0,0,0,0,0,0,8,12,5,19,3,105,20,79,88,79,83,0,0,0,0,0,0,0,0,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,5,5,0,0,0,0,12,4,4,0,0,0,0,0,67,36,100,12,0,0,0,0,0
1560,"Jose H.","Castro","",32,"1986-11-5",16458,151,170,177,5,10,5,594,0,0,32000,2,0,0,11,13,18,2,2,74,87,119,108,106,107,0,0,0,0,0,0,1,2,3,3,0,93,0,0,0,0,-1,-1,3,4,3,0,-2,0,-4,0,1,-1,0,-1,-4,1,0,0,-2,0,0,4,0,0,0,0,0,-1,1,5,0,0,0,0,0,13,4,2,1,0,0,0,0,94,92,82,9,0,0,0,0,0
1561,"Luis","Arredondo","",47,"1971-12-11",26890,124,185,169,1,0,2,0,0,0,0,0,0,0,10,7,4,6,2,100,11,101,106,96,91,0,0,0,0,0,0,2,0,3,3,0,70,0,0,0,0,-1,3,3,3,2,1,-3,0,2,0,-2,-1,0,-3,-2,-2,0,0,0,0,0,4,0,0,0,0,1,2,-3,10,4,-1,4,1,0,14,3,3,0,0,2,-9,8,90,31,98,7,0,0,0,0,0
1562,"Raúl","Sousa","",45,"1973-11-2",24789,124,210,190,7,6,6,0,0,0,0,0,0,0,42,56,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,3,1,0,0,0,0,13,5,1,1,0,0,0,0,20,0,0,36,0,0,0,0,0
1563,"Chris","Valaika","",33,"1985-8-14",71222,206,205,180,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,110,0,104,20,12,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-2,5,10,0,0,0,0,12,4,3,1,0,0,0,0,51,4,87,0,0,0,0,0,0
1564,"Jeremy","Rodriguez","",29,"1989-8-30",12590,206,185,172,1,7,2,0,0,0,0,0,0,0,0,0,0,0,2,85,1,30,97,103,102,0,0,0,0,0,0,2,0,3,3,0,33,0,0,0,0,4,3,3,-3,4,-2,1,0,3,0,-3,-3,0,-3,-1,0,0,0,2,0,0,3,0,0,0,0,1,-3,-3,-8,3,0,0,0,0,14,3,2,1,0,0,0,0,73,26,89,0,0,0,0,0,0
1565,"Mike","Benjamin","",53,"1965-11-22",24258,206,195,190,1,8,2,0,0,0,0,0,0,0,0,0,0,0,2,84,10,66,100,108,101,0,0,0,0,0,0,1,1,3,3,0,90,0,0,0,0,4,3,1,2,4,1,0,0,4,0,0,1,0,-1,1,-1,0,0,2,0,0,0,0,0,0,0,-4,0,3,9,-3,0,0,0,0,12,5,3,0,0,0,0,0,87,33,88,0,0,0,0,0,0
1566,"Rodrigo","Aguirre","",69,"1950-2-27",79235,124,210,187,7,27,6,0,0,4,0,0,0,0,63,77,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,2,0,0,0,0,40,0,0,68,0,0,0,0,0
1567,"Akimitsu","Ito","",56,"1963-4-2",77661,98,168,176,2,11,3,0,0,0,0,0,0,0,38,7,42,17,0,5,103,71,104,87,98,0,0,0,0,0,0,3,3,3,3,0,59,0,0,0,0,3,0,3,1,3,2,-1,0,-1,0,3,3,0,2,2,0,0,0,1,0,0,-2,0,0,0,0,2,1,-8,-8,0,1,3,2,0,13,3,2,2,-2,-2,-5,4,95,102,28,25,0,0,0,0,0
1568,"Carlos","de la Garza Barajas","",54,"1965-4-27",49935,124,180,185,7,11,6,0,0,5,0,0,0,0,103,75,111,109,2,1,1,1,9,9,11,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,-1,1,1,0,1,-1,0,-1,0,0,1,0,1,1,-1,0,0,1,0,0,-1,0,0,0,0,-7,1,-2,2,5,-1,2,-2,0,12,5,3,0,7,4,-3,-4,52,4,4,100,0,0,0,0,0
1569,"Jolbert","Cabrera","",46,"1972-12-8",17630,44,195,188,1,7,2,0,0,0,0,0,0,0,0,0,0,8,4,105,22,115,61,55,64,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,-2,1,2,1,3,0,-1,0,3,0,-3,-3,0,-3,-2,-2,0,0,0,0,0,3,0,0,0,0,0,-5,-2,5,4,1,1,0,0,14,2,2,2,-2,-3,2,0,81,33,95,3,0,0,0,0,0
1570,"Spike","Owen","",58,"1961-4-19",14043,206,165,175,1,13,2,0,0,0,0,0,0,0,0,0,0,0,2,90,5,111,113,110,110,0,0,0,0,0,0,1,1,3,3,0,54,0,0,0,0,2,3,2,-3,4,-3,2,0,3,0,3,3,0,1,-1,-3,0,0,2,0,0,2,0,0,0,0,-2,-2,-4,0,5,0,0,0,0,13,4,3,0,0,0,0,0,89,31,95,0,0,0,0,0,0
1571,"Luis","Torres","",65,"1953-8-11",84596,124,205,185,4,26,4,0,0,0,0,0,0,0,3,3,19,2,0,17,149,74,92,126,109,0,0,0,0,0,0,0,0,3,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-3,0,0,0,0,13,4,2,1,0,0,0,0,107,139,40,4,0,0,0,0,0
1572,"Randor","Bierd","",35,"1984-3-14",71432,56,190,193,4,6,4,592,0,0,24000,2,0,0,0,0,0,0,1,11,103,11,5,5,5,0,0,0,0,0,0,0,3,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,-4,2,-2,0,0,0,0,14,2,2,2,0,0,0,0,56,79,10,0,0,0,0,0,0
1573,"Drew","French","",34,"1984-7-19",4992,206,190,182,4,11,4,178,0,0,60000,2,0,0,0,0,0,0,2,9,99,8,3,7,5,0,0,0,0,0,0,0,0,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,10,-2,2,-4,0,0,0,0,12,4,3,1,0,0,0,0,57,76,8,0,0,0,0,0,0
1574,"Brent","Metheny","",38,"1980-10-3",86955,206,205,184,1,3,2,0,0,0,0,0,0,0,0,0,0,0,4,92,8,31,85,88,89,0,0,0,0,0,0,1,0,3,3,0,18,0,0,0,0,-1,1,-1,-1,-4,-2,-1,0,3,0,-3,1,0,-3,-1,-1,0,0,1,0,0,1,0,0,0,0,-4,9,2,9,5,0,0,0,0,13,4,2,1,0,0,0,0,42,28,91,0,0,0,0,0,0
1575,"Shigeru","Sugimura","",61,"1957-7-31",35967,98,166,171,5,12,5,0,0,0,0,0,0,0,5,38,18,55,3,15,113,10,75,93,89,0,0,0,0,0,0,0,0,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,3,-2,0,0,0,0,15,5,0,0,0,0,0,0,76,107,34,30,0,0,0,0,0
1576,"Rafael","Guerrero","",44,"1974-12-3",71432,56,191,188,5,6,5,0,0,0,0,0,0,0,1,1,1,1,2,102,5,122,16,11,22,0,0,0,0,0,0,0,1,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-4,6,-2,0,0,0,0,13,4,2,1,0,0,0,0,87,9,82,1,0,0,0,0,0
1577,"Ty","Gainey","",58,"1960-12-25",19199,206,210,187,5,13,5,0,0,0,0,0,0,0,4,23,0,14,2,111,21,87,86,86,92,0,0,0,0,0,0,0,0,3,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-5,1,5,0,0,0,0,14,3,2,1,0,0,0,0,91,39,106,11,0,0,0,0,0
1578,"Juan","Morán","",64,"1954-12-15",15247,124,225,187,2,26,3,0,0,0,0,0,0,0,3,19,2,38,3,19,14,29,26,49,37,0,0,0,0,0,0,1,2,3,3,0,20,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-5,-4,-3,1,-6,8,3,1,-1,13,5,1,1,3,-1,1,8,66,20,24,18,0,0,0,0,0
1579,"Kevin","Howard","",37,"1981-6-25",31982,206,210,188,5,6,5,0,0,0,0,0,0,0,0,0,0,0,2,110,14,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,4,-2,-1,0,0,0,0,11,4,3,2,0,0,0,0,71,11,83,0,0,0,0,0,0
1580,"Travis","Olsen","",28,"1991-1-15",84719,206,175,185,7,0,6,0,0,3,0,0,0,0,57,30,91,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,3,2,0,0,0,0,11,3,3,3,0,0,0,0,30,0,0,50,0,0,0,0,0
1581,"Luis","Saturria","",42,"1976-7-21",70516,56,165,188,1,8,2,594,0,0,178000,1,0,0,0,0,0,0,3,75,22,11,102,100,101,0,0,0,0,0,0,3,1,3,3,0,55,0,0,0,0,2,2,1,-1,3,-1,-3,0,2,0,-1,-1,0,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,-3,-4,6,0,2,0,0,0,0,13,3,3,1,0,0,0,0,75,42,82,0,0,0,0,0,0
1582,"Rafael","Cervantes","",53,"1965-6-30",61279,124,180,186,7,9,6,0,0,4,0,0,0,0,53,92,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,30,0,0,57,0,0,0,0,0
1583,"Mark","Conner","",42,"1976-6-8",14082,206,175,184,7,9,6,53,0,6,534000,3,0,0,121,130,105,145,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,2,0,0,0,0,11,3,3,3,0,0,0,0,86,1,1,129,0,0,0,0,0
1584,"José","Ortíz","",43,"1975-8-25",2068,124,210,185,2,6,3,0,0,0,0,0,0,0,6,14,0,15,1,99,62,91,88,93,91,0,0,0,0,0,0,1,2,3,3,0,84,0,0,0,0,-1,1,0,1,1,0,-1,2,-1,-1,0,1,0,1,-1,0,-1,-1,-1,0,-1,1,0,-3,0,0,-4,5,5,4,-2,-4,1,0,0,13,3,2,2,-2,-2,-3,0,87,69,97,10,0,0,0,0,0
1585,"Chad S.","Tracy","",33,"1985-7-4",4066,206,210,190,1,7,2,0,0,0,0,0,0,0,19,12,21,18,2,95,11,102,101,103,103,0,0,0,0,0,0,2,0,3,3,0,8,0,0,0,0,2,3,-1,-3,4,-3,-1,0,3,0,-2,2,0,-5,-2,-3,0,0,2,0,0,2,0,0,0,0,-5,-5,-1,10,-4,0,0,0,0,11,5,2,2,0,0,0,0,83,34,97,17,0,0,0,0,0
1586,"Homy","Ovalles","",42,"1976-7-6",46079,210,170,179,5,8,5,754,0,0,44000,1,0,0,0,0,8,11,4,97,6,111,14,9,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,2,2,8,0,0,0,0,14,4,1,1,0,0,0,0,70,8,76,5,0,0,0,0,0
1587,"Johnny","Almaraz","",53,"1965-9-1",70363,206,190,184,7,24,6,51,0,6,686000,5,0,0,119,133,151,133,0,43,42,3,42,28,35,0,0,0,0,0,0,0,0,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,0,0,-1,0,0,0,0,12,5,2,1,0,0,0,0,90,40,41,130,0,0,0,0,0
1588,"Silverio","Nava","",44,"1974-5-4",47987,210,155,178,5,2,5,0,0,0,0,0,0,0,0,0,0,0,2,94,2,104,5,7,5,0,0,0,0,0,0,0,0,2,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-4,2,-4,0,0,0,0,11,5,2,2,0,0,0,0,77,3,72,0,0,0,0,0,0
1589,"David","Stearns","",33,"1985-5-10",55211,206,165,182,3,9,1,46,0,6,664000,4,0,0,130,118,125,151,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,3,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,-5,-2,2,-1,0,13,8,16,16,7,4,2,-5,55,1,1,134,0,0,0,0,0
1590,"Alonso","García","",51,"1967-12-5",70323,124,225,195,2,9,3,0,0,0,0,0,0,0,1,1,9,0,4,124,84,117,108,98,103,0,0,0,0,0,0,5,0,3,3,0,108,0,0,0,0,2,3,3,3,2,-2,-1,0,3,-1,0,0,0,-1,3,1,1,3,2,2,2,3,3,0,0,0,2,1,-3,-3,-5,8,1,2,-1,13,3,2,2,4,0,-3,-7,111,89,119,2,0,0,0,0,0
1591,"Brian","Dinkelman","",35,"1983-11-10",18214,206,195,180,1,6,2,255,0,0,118000,2,0,0,0,0,0,0,2,101,2,11,13,19,16,0,0,0,0,0,0,1,2,0,3,0,18,0,0,0,0,0,-1,-1,0,-1,0,1,2,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,-3,0,0,0,3,5,2,3,6,3,0,0,12,5,3,0,2,0,-2,-1,50,6,80,0,0,0,0,0,0
1592,"Erick","Abreu","",35,"1983-8-9",71432,56,170,185,4,13,4,259,0,0,66000,1,0,0,0,0,0,0,1,1,107,25,14,9,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,9,0,0,0,0,0,11,5,3,1,0,0,0,0,59,83,4,0,0,0,0,0,0
1593,"Steve","Connelly","",45,"1974-4-27",41750,206,210,194,4,7,4,214,0,0,50000,2,0,0,0,0,0,0,2,1,103,5,1,1,1,0,0,0,0,0,0,0,0,3,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-3,9,3,0,0,0,0,13,3,2,2,0,0,0,0,58,78,1,0,0,0,0,0,0
1594,"Javier","Colina","",40,"1979-2-15",69935,210,200,185,1,6,2,294,0,0,228000,1,0,0,0,0,0,0,3,99,5,111,66,56,61,0,0,0,0,0,0,5,2,0,3,0,52,0,0,0,0,3,3,3,3,3,-1,-2,0,3,0,1,1,0,0,3,1,0,0,2,0,0,3,0,0,0,0,2,0,3,1,0,-2,3,-1,0,13,3,3,1,0,-4,-3,-3,84,19,90,0,0,0,0,0,0
1595,"Eric","Duncan","",34,"1984-12-7",25849,206,210,190,5,7,5,0,0,0,0,0,0,0,0,0,0,0,2,107,4,88,15,5,11,0,0,0,0,0,0,0,0,1,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,-2,4,2,0,0,0,0,12,3,3,2,0,0,0,0,72,6,83,0,0,0,0,0,0
1596,"Alonso","Ancira","",63,"1956-3-31",49935,124,200,185,7,21,6,0,0,0,0,0,0,0,48,45,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,30,0,0,37,0,0,0,0,0
1597,"Bill","Murphy","",37,"1981-5-9",2845,206,195,180,4,7,4,0,0,0,0,0,0,0,0,0,0,0,2,1,108,1,44,19,72,0,0,0,0,0,0,0,2,3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,-4,0,0,0,0,0,13,3,2,2,0,0,0,0,79,99,19,0,0,0,0,0,0
1598,"Julio","Paula","",59,"1959-7-20",63993,124,160,184,5,19,5,0,0,0,0,0,0,0,15,1,19,0,3,103,11,85,8,1,11,0,0,0,0,0,0,0,0,3,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,4,0,0,0,0,13,4,2,1,0,0,0,0,87,11,80,7,0,0,0,0,0
1599,"Austin","McClune","",31,"1987-11-11",45830,206,175,186,5,8,5,0,0,0,0,0,0,0,0,0,0,0,1,108,11,78,14,1,11,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,4,0,0,0,0,13,3,3,1,0,0,0,0,68,11,84,0,0,0,0,0,0
1600,"Matt","Zaleski","",37,"1981-12-2",4066,206,205,185,4,9,4,234,0,0,56000,1,0,0,0,0,0,0,2,1,105,1,29,2,16,0,0,0,0,0,0,0,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-5,5,7,0,0,0,0,12,3,3,2,0,0,0,0,63,83,5,0,0,0,0,0,0
1601,"Jose","Gualdron","",31,"1987-7-18",47987,210,200,180,1,1,2,0,0,0,0,0,0,0,3,1,3,0,3,77,5,122,99,99,100,0,0,0,0,0,0,2,1,3,3,0,82,0,0,0,0,5,4,1,-4,4,-1,-2,0,3,0,-2,1,0,-4,-2,-1,0,0,1,0,0,3,0,0,0,0,-4,-3,-1,4,-1,0,0,0,0,14,4,1,1,0,0,0,0,61,29,83,2,0,0,0,0,0
1602,"Francisco","Sousa","",54,"1964-7-12",50472,124,220,185,4,17,4,0,0,0,0,0,0,0,24,5,31,8,2,23,103,19,84,97,91,0,0,0,0,0,0,0,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-1,-4,-4,0,0,0,0,13,3,3,1,0,0,0,0,88,100,40,15,0,0,0,0,0
1603,"Luis Miguel","Pérez","",57,"1962-2-14",88787,124,210,182,7,19,6,0,0,4,0,0,0,0,73,59,68,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,40,0,0,64,0,0,0,0,0
1604,"Teuji","Okamoto","",58,"1961-3-15",38632,124,160,180,2,17,3,0,0,0,0,0,0,0,4,17,0,8,0,84,83,116,108,109,109,0,0,0,0,0,0,3,3,3,3,0,94,0,0,0,0,3,1,1,2,3,2,1,0,5,0,1,1,0,-1,1,3,0,0,1,0,0,4,0,0,0,0,0,0,-2,-4,-4,0,0,0,0,12,4,3,1,0,0,0,0,115,90,90,8,0,0,0,0,0
1605,"Mike","Rikard","",46,"1972-11-14",20315,206,185,185,7,15,6,34,0,6,658000,5,0,0,132,139,125,136,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,4,1,4,0,0,0,0,12,5,2,1,0,0,0,0,81,1,1,134,0,0,0,0,0
1606,"Sixto","Crespo","",49,"1969-11-16",34691,124,185,187,2,12,3,0,0,0,0,0,0,0,25,18,29,9,1,6,25,31,14,29,21,0,0,0,0,0,0,1,1,3,3,0,20,0,0,0,0,1,-1,1,1,0,1,0,0,-1,0,1,-1,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,-4,3,0,-3,3,2,2,-1,0,13,4,3,0,-3,0,0,0,54,24,10,19,0,0,0,0,0
1607,"Salomon","Manriquez","",36,"1982-9-15",83920,210,195,185,5,10,5,292,0,0,66000,1,0,0,0,0,0,0,1,106,22,66,55,59,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-5,4,-2,0,0,0,0,15,3,2,0,0,0,0,0,73,31,94,0,0,0,0,0,0
1608,"Adam","Melhuse","",47,"1972-3-27",71019,206,185,187,1,10,5,211,0,0,82000,1,0,0,0,0,0,0,2,85,2,88,101,103,102,0,0,0,0,0,0,2,0,3,3,0,19,0,0,0,0,4,4,2,-2,4,2,1,0,3,0,-1,2,0,-2,-1,-1,0,0,3,0,0,3,0,0,0,0,-1,7,3,-8,-10,0,0,0,0,12,3,3,2,0,0,0,0,79,27,89,0,0,0,0,0,0
