park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
351,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0607,1.2200,0.9750,0.8260,0.8400,1.1567,1.0850,1.2900,72,72,75,77,79,80,81,81,80,79,76,73,2,3,3,5,14,18,13,13,13,15,4,2,10,1,328,342,373,412,344,324,312,18,18,10,10,8,7,7,"José Antonio Huelga Stadium","default_grass.jpg","default_grass.jpg",0,13000,0,0,0,0,"","",1
352,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9695,0.9500,0.9800,0.8660,0.7900,1.0100,1.0100,1.0100,75,75,77,78,80,82,84,84,82,80,79,76,7,7,7,5,10,7,5,5,9,12,10,12,6,7,316,337,374,412,370,340,315,9,9,9,13,9,9,9,"Estadio Cándido González","default_grass.jpg","default_grass.jpg",0,15000,0,0,0,0,"","",1
353,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0223,1.1100,0.9750,0.9980,0.9800,0.9817,0.9450,1.0500,72,72,75,77,79,80,81,81,80,79,76,73,2,3,3,5,14,18,13,13,13,15,4,2,10,5,336,376,402,431,385,344,324,15,15,7,13,7,7,7,"José Ramón Cepero Stadium","default_grass.jpg","default_grass.jpg",0,13000,0,0,0,0,"","",1
354,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9540,0.9800,0.9400,0.9980,0.9900,0.9135,0.9100,0.9200,75,75,77,78,80,82,84,84,82,80,79,76,7,7,7,5,10,7,5,5,9,12,10,12,6,1,330,360,407,430,405,364,329,10,10,10,14,10,10,10,"Julio Antonio Mella Stadium","default_grass.jpg","default_grass.jpg",0,13000,0,0,0,0,"","",1
355,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9335,0.9400,0.9300,0.9680,1.0000,0.9500,0.9500,0.9500,72,72,74,76,78,80,81,81,80,79,75,73,2,3,6,7,14,19,17,20,17,16,6,3,10,1,330,362,401,430,402,363,328,9,9,9,9,9,9,9,"Estadio Augusto César Sandino","default_grass.jpg","default_grass.jpg",0,20000,0,0,0,0,"","",1
356,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9920,0.8750,1.0550,0.9420,0.8700,1.0425,1.0950,0.9450,76,77,78,80,81,83,83,84,83,82,80,77,2,4,2,2,5,5,2,4,4,4,4,2,9,3,315,342,374,423,383,350,315,7,7,7,7,11,15,15,"Mártires de Barbados Stadium","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
357,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0135,1.0200,1.0100,1.1480,1.2900,1.0130,1.0200,1.0000,73,73,75,77,78,78,80,80,78,77,77,73,1,1,1,1,4,2,1,2,3,5,2,1,5,3,329,359,404,429,394,352,322,10,10,10,10,10,10,10,"Nguyen Van Troi Stadium","default_grass.jpg","default_grass.jpg",0,14000,0,0,0,0,"","",1
358,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0005,1.0200,0.9900,0.9880,0.9800,0.9870,0.9800,1.0000,75,75,77,78,80,82,84,84,82,80,79,76,7,7,7,5,10,7,5,5,9,12,10,12,6,3,332,362,398,429,395,354,327,7,7,7,11,7,7,7,"Calixto García Íñiguez Stadium","default_grass.jpg","default_grass.jpg",0,30000,0,0,0,0,"","",1
359,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9720,0.9850,0.9650,1.0840,1.0900,0.9345,0.9450,0.9150,76,76,77,78,80,81,82,82,82,81,79,77,3,2,2,2,6,4,3,4,4,8,4,3,5,8,339,373,416,431,419,372,332,9,9,9,9,9,9,9,"Estadio Guillermón Moncada","default_grass.jpg","default_grass.jpg",0,25000,0,0,0,0,"","",1
360,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9965,0.9900,1.0000,0.9780,1.0400,1.0070,1.0000,1.0200,71,71,74,76,79,81,82,82,81,78,76,72,2,3,2,2,4,7,4,4,6,7,3,2,12,1,332,358,399,424,393,356,326,9,9,9,9,9,9,9,"Puerto Padre Grounds","default_grass.jpg","default_grass.jpg",0,10100,0,0,0,0,"","",1
361,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0335,1.0400,1.0300,1.1480,1.2100,1.0300,1.0300,1.0300,71,71,74,76,79,81,82,82,81,78,76,72,2,3,2,2,4,7,4,4,6,7,3,2,12,4,331,361,395,423,391,356,330,10,10,10,10,10,10,10,"Ballpark of Contramaestre","default_grass.jpg","default_grass.jpg",0,8300,0,0,1,0,"","",1
362,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0385,1.0450,1.0350,0.9520,0.8500,1.0720,1.0650,1.0850,38,38,43,47,54,59,63,63,58,52,44,41,2,2,2,1,1,2,2,2,3,2,2,2,11,6,322,347,378,421,374,341,316,9,9,9,9,9,9,9,"DOOR Neptunus Familiestadion","default_grass.jpg","default_grass.jpg",0,2460,0,0,0,0,"","",1
363,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9550,0.9550,0.9550,1.0140,1.1000,0.9220,0.9150,0.9350,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,337,377,424,436,419,367,330,9,9,9,9,9,9,9,"Chevaliers Fields","default_grass.jpg","default_grass.jpg",0,500,0,0,0,0,"","",1
364,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9245,0.9050,0.9350,0.9420,0.8600,0.9885,0.9850,0.9950,45,47,51,57,64,71,76,75,70,62,53,47,3,3,3,3,2,1,1,1,3,5,4,4,9,1,328,357,387,424,390,350,316,7,7,7,7,7,7,7,"Stadio Steno Borghese","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
365,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9685,0.9750,0.9650,1.1840,1.3700,0.9285,0.9250,0.9350,41,44,49,56,64,72,76,75,68,59,50,43,2,2,3,3,3,2,1,2,3,4,4,3,5,3,337,375,424,432,419,372,337,10,10,10,10,10,10,10,"de Marseille Ballpark","default_grass.jpg","default_grass.jpg",0,800,0,0,1,0,"","",1
366,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9785,0.9850,0.9750,1.0140,1.1100,0.9385,0.9350,0.9450,37,37,42,47,55,59,63,63,58,53,45,40,3,2,3,2,2,2,3,2,3,4,3,3,12,3,337,377,418,433,418,373,329,7,7,7,7,7,7,7,"Pirates Resort","default_grass.jpg","default_grass.jpg",0,3400,0,0,0,0,"","",1
367,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9735,1.0450,0.9350,1.2340,1.3300,0.9395,0.9150,0.9850,35,38,45,51,60,67,72,71,65,54,43,36,1,1,2,3,3,2,1,2,2,2,2,1,6,1,346,384,426,432,404,353,334,17,17,13,9,9,9,9,"ParmaClima Ballpark","default_grass.jpg","default_grass.jpg",0,800,0,0,1,0,"","",1
368,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9695,0.8850,1.0150,0.8920,0.9200,1.0395,1.0850,0.9550,41,44,49,56,64,72,76,75,68,59,50,43,2,2,3,3,3,2,1,2,3,4,4,3,5,2,317,341,383,421,393,349,322,9,9,9,9,13,17,17,"de Montpellier Ballpark","default_grass.jpg","default_grass.jpg",0,600,0,0,0,0,"","",1
369,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9180,0.9050,0.9250,1.0940,1.1400,0.8950,0.8950,0.8950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,342,373,424,433,417,369,337,10,10,10,10,10,10,10,"Baseball Ballpark","default_grass.jpg","default_grass.jpg",0,39900,0,0,0,0,"","",1
370,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9830,1.0350,0.9550,1.0540,1.0600,0.9200,0.8850,0.9850,35,38,45,51,60,67,72,71,65,54,43,36,1,1,2,3,3,2,1,2,2,2,2,1,6,4,351,382,427,433,413,365,332,17,17,13,9,9,6,6,"Knights Ballpark","default_grass.jpg","default_grass.jpg",0,44400,0,0,0,0,"","",1
371,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0320,1.0450,1.0250,1.0420,1.1400,1.0585,1.0550,1.0650,41,44,49,56,64,72,76,75,68,59,50,43,2,2,3,3,3,2,1,2,3,4,4,3,5,6,323,352,384,423,378,346,322,9,9,9,9,9,9,9,"Stadio de Pirati","default_grass.jpg","default_grass.jpg",0,34800,0,0,1,0,"","",1
372,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9915,0.9850,0.9950,1.0940,1.1400,0.9085,0.9050,0.9150,38,38,43,49,56,60,64,64,58,51,44,39,3,2,3,2,2,2,3,3,3,3,3,3,8,3,340,379,417,431,413,374,336,9,9,9,13,9,9,9,"Sportpark Toolenburg","default_grass.jpg","default_grass.jpg",0,2000,0,0,0,0,"","",1
373,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9150,0.9150,0.9150,0.9600,0.9200,1.0650,1.0650,1.0650,37,37,42,47,55,59,63,63,58,53,45,40,3,2,3,2,2,2,3,2,3,4,3,3,12,8,309,336,357,408,353,325,306,9,9,9,9,9,9,9,"Pim Mulier Stadium","default_grass.jpg","default_grass.jpg",0,2600,0,0,1,0,"","",1
374,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9885,0.9950,0.9850,0.9420,0.8500,1.0285,1.0250,1.0350,38,38,43,47,54,59,63,63,58,52,44,41,2,2,2,1,1,2,2,2,3,2,2,2,11,7,320,348,382,426,376,349,320,10,10,10,10,10,10,10,"Mampaey Ballpark","default_grass.jpg","default_grass.jpg",0,1600,0,0,0,0,"","",1
375,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9255,0.9450,0.9150,0.7900,0.7300,1.0585,1.0550,1.0650,39,39,43,48,55,59,63,64,59,54,47,41,1,1,1,1,1,1,3,4,3,3,4,3,7,3,309,332,359,413,348,327,305,9,9,9,9,9,9,9,"AmigoO ADO Ballpark","default_grass.jpg","default_grass.jpg",0,700,0,0,0,0,"","",1
376,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9447,1.0000,0.9150,1.0900,1.2100,0.8642,0.8450,0.9000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,354,395,449,446,430,373,341,18,18,10,10,10,7,7,"Palfinger Reggio Emilia Baseball Field","default_grass.jpg","default_grass.jpg",0,800,0,0,0,0,"","",1
377,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9790,1.0050,0.9650,1.0640,1.0800,0.9015,0.9050,0.8950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,333,376,425,433,416,372,337,10,10,10,15,10,10,10,"Koalas Ballpark","default_grass.jpg","default_grass.jpg",0,700,0,0,0,0,"","",1
378,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8735,0.8150,0.9050,0.8100,0.6900,1.0205,1.0450,0.9750,38,38,43,49,56,60,64,64,58,51,44,39,3,2,3,2,2,2,3,3,3,3,3,3,8,5,303,331,352,416,359,335,301,7,7,7,7,11,15,15,"UVV Utrecht Ballpark","default_grass.jpg","default_grass.jpg",0,2200,0,0,0,0,"","",1
379,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9085,0.9150,0.9050,0.7800,0.7300,1.0885,1.0850,1.0950,37,37,42,47,55,59,63,63,58,53,45,40,3,2,3,2,2,2,3,2,3,4,3,3,12,2,312,335,356,408,351,326,302,9,9,9,9,9,9,9,"Baseball Valley","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
380,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0120,1.0250,1.0050,0.9720,0.9000,1.0950,1.0950,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,322,353,376,418,374,342,315,7,7,7,7,7,7,7,"Sparta-Feyenoord Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
381,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9177,1.0250,0.8600,1.0250,1.0250,1.0837,1.0400,1.1650,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,322,340,363,410,368,350,301,10,10,10,10,10,10,10,"Hohokam Park","default_grass.jpg","default_grass.jpg",0,12500,0,0,0,0,"","",1
382,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,1.0740,1.0600,0.9285,0.9250,0.9350,45,47,51,57,64,71,76,75,70,62,53,47,3,3,3,3,2,1,1,1,3,5,4,4,9,1,341,374,419,436,412,365,331,7,7,7,7,7,7,7,"Ballpark of Rome","default_grass.jpg","default_grass.jpg",0,800,0,0,0,0,"","",1
383,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0070,1.0200,1.0000,1.0380,0.9900,1.0035,1.0000,1.0100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,334,357,403,423,398,352,330,7,7,7,7,7,7,7,"Frontier Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
384,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0005,1.0200,0.9900,1.0180,0.9700,1.0070,1.0000,1.0200,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,326,365,400,427,396,353,325,7,7,7,7,7,7,7,"Almere Grounds","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
385,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0450,0.9150,1.1150,0.9020,0.8700,1.0750,1.1450,0.9450,30,36,46,55,65,76,81,80,71,59,44,34,2,2,3,3,3,3,3,3,3,2,2,2,12,7,313,336,371,423,384,348,316,9,9,9,9,9,17,17,"Dunkin' Donuts Park","default_grass.jpg","default_grass.jpg",0,6056,0,0,0,0,"","",1
386,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9220,0.9100,0.9980,1.0050,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,320,352,388,424,384,343,320,7,7,7,11,7,7,7,"Pickerington Fields","default_grass.jpg","default_grass.jpg",0,8700,0,0,0,0,"","",1
387,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9350,0.9350,0.9350,0.9120,0.8900,0.9780,0.9850,0.9650,38,43,51,60,69,77,80,78,71,61,48,40,2,2,2,2,3,3,3,3,3,2,2,2,12,1,324,359,387,420,388,348,317,12,12,12,12,12,12,12,"Coyotes Stadium","default_grass.jpg","default_grass.jpg",0,7800,0,0,1,0,"","",1
388,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9940,1.0200,0.9800,0.9580,0.9500,1.0005,0.9900,1.0200,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,334,365,396,424,397,358,325,7,7,7,7,7,7,7,"Blue Wahoos Stadium","default_grass.jpg","default_grass.jpg",0,5038,0,0,0,0,"","",1
389,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,0.9420,0.8500,1.0755,1.0650,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,326,350,379,419,376,344,316,9,9,9,9,9,9,9,"Liverpool Grounds","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
390,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9250,0.9250,0.9250,0.8820,0.8900,0.9915,0.9950,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,324,356,390,421,386,345,318,12,12,12,12,12,12,12,"Gresham Park Grounds","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
391,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,1.0840,1.0500,0.9655,0.9550,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,338,372,419,430,414,369,328,9,9,9,9,9,9,9,"Sunrise Manor Fields","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
392,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9935,1.0000,0.9900,1.1380,1.2200,0.9900,0.9900,0.9900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,332,359,402,424,399,352,322,10,10,10,10,10,10,10,"Overland Park Grounds","default_grass.jpg","default_grass.jpg",0,8800,0,0,1,0,"","",1
393,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,0.9020,0.8600,1.0755,1.0650,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,321,352,376,420,373,346,315,10,10,10,10,10,10,10,"Ballpark of North Lakeville","default_grass.jpg","default_grass.jpg",0,6900,0,0,0,0,"","",1
394,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9960,0.9050,1.0450,0.9220,0.8600,1.0265,1.0650,0.9550,29,31,39,49,59,68,73,72,64,53,44,34,3,3,4,4,4,4,3,3,3,3,4,4,10,2,317,340,384,424,391,355,320,7,7,7,7,11,15,15,"Rowdies Ballpark","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
395,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9220,0.9000,1.0150,1.0150,1.0150,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,326,356,385,422,382,351,318,9,9,9,9,9,9,9,"Surveyors Ballpark","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
396,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0092,1.1100,0.9550,0.9680,1.0000,0.9988,0.9550,1.0800,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,341,372,411,427,390,344,329,17,17,13,9,9,6,6,"Timber Rattlers Ballpark","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
397,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9962,1.1100,0.9350,1.0380,0.9800,0.9962,0.9350,1.1100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,337,369,411,426,384,346,329,18,18,10,10,8,7,7,"Ballpark of Forest Park","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
398,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8388,0.8550,0.8300,0.8400,0.6900,0.9357,0.9200,0.9650,35,38,45,51,60,67,72,71,65,54,43,36,1,1,2,3,3,2,1,2,2,2,2,1,6,3,318,347,371,417,359,321,304,17,17,13,14,9,9,9,"Padova Stadium","default_grass.jpg","default_grass.jpg",0,600,0,0,0,0,"","",1
399,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9407,1.0350,0.8900,0.8100,0.6700,1.0808,1.0300,1.1750,76,76,77,79,80,81,81,81,81,80,79,77,2,2,2,3,7,6,6,6,7,7,4,3,13,6,316,342,365,416,342,321,303,17,17,13,9,9,9,9,"Houston Astros Blue Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
400,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0005,1.0200,0.9900,1.0280,1.0200,1.0130,1.0200,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,328,366,402,427,398,361,321,9,9,9,9,9,9,9,"Los Dos Caminos Fields","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
401,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0105,1.0300,1.0000,1.0180,0.9600,0.9930,1.0000,0.9800,51,55,59,66,74,83,90,88,82,71,59,51,2,2,2,1,0,0,0,2,1,1,1,2,6,5,335,357,402,423,397,357,322,9,9,9,13,9,9,9,"Camelback Ranch","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
402,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.1480,1.2500,0.9835,0.9800,0.9900,45,47,51,57,64,71,76,75,70,62,53,47,3,3,3,3,2,1,1,1,3,5,4,4,9,2,331,366,400,422,399,352,322,9,9,9,9,9,9,9,"Nettuno Park","default_grass.jpg","default_grass.jpg",0,1400,0,0,1,0,"","",1
403,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8845,0.8650,0.8950,0.8200,0.7300,1.0315,1.0350,1.0250,72,73,70,65,60,55,53,55,59,64,67,71,3,4,4,4,3,4,2,3,2,3,3,3,9,8,313,330,365,415,356,328,306,9,9,9,9,9,9,9,"Blacktown Baseball Stadium","default_grass.jpg","default_grass.jpg",0,3000,0,0,0,0,"","",1
404,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0155,1.0350,1.0050,1.0740,1.0700,0.9850,0.9850,0.9850,71,71,68,63,57,53,52,53,56,60,65,68,1,1,1,1,2,2,2,2,1,1,1,1,11,6,336,370,416,428,415,364,333,9,9,9,9,9,9,9,"Norwood Oval","default_grass.jpg","default_grass.jpg",0,22000,0,0,0,0,"","",1
405,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,1.0640,1.1000,0.9850,0.9850,0.9850,69,68,64,56,49,44,42,45,49,55,60,66,2,2,2,2,2,1,1,2,2,2,2,2,5,1,334,371,417,427,413,368,328,7,7,7,7,7,7,7,"Narrabundah Ballpark","default_grass.jpg","default_grass.jpg",0,1500,0,0,0,0,"","",1
406,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9980,0.9200,1.0400,0.9780,0.9500,1.0080,1.0500,0.9300,68,68,65,60,55,50,48,50,53,57,61,65,2,1,1,2,2,1,1,2,2,2,2,2,10,3,316,354,398,428,403,366,327,7,7,7,7,11,15,15,"Melbourne Ballpark","default_grass.jpg","default_grass.jpg",0,3900,0,0,0,0,"","",1
407,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0620,1.1500,1.0780,1.0850,1.0650,76,76,73,66,61,57,55,56,58,61,66,71,0,0,1,2,4,6,5,4,2,2,1,0,6,6,322,348,380,417,379,348,320,10,10,10,10,10,10,10,"Barbagallo Ballpark","default_turf.jpg","default_turf.jpg",0,4000,0,0,0,0,"","",1
