player_id,team_id,league_id,position,role,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value,overall_sp,overall_rp,overall_c,overall_1b,overall_2b,overall_3b,overall_ss,overall_lf,overall_cf,overall_rf,award_bat,award_pit,award_field,oa,pot
27547,0,0,4,0,353,856,325,360,0,0,0,0,290,952,621,307,319,120,8,0.0000,0,0,0,0,0,0,363,1,1,253,253,290,253,253,253,253,253,0.0000,0.0000,0.0000,20,38
27548,0,0,4,0,336,758,350,332,0,0,0,0,258,812,535,281,276,115,7,0.0000,0,0,0,0,0,0,318,1,1,236,236,258,236,252,236,236,236,0.0000,0.0000,0.0000,20,27
27549,233,156,9,0,326,875,362,318,0,0,0,0,296,873,613,236,226,116,6,0.0000,0,630,365,0,100,74,324,1,1,267,267,267,267,267,296,267,267,-25.8081,0.0000,588.9338,20,39
27551,297,162,6,0,258,633,278,249,0,0,0,0,196,787,492,271,263,121,8,0.0000,0,227,0,0,26,0,289,1,1,157,157,180,157,196,157,157,157,0.0000,0.0000,400.0000,20,31
27552,0,0,6,0,200,984,235,194,0,0,0,0,127,1172,662,292,279,132,14,0.0000,0,0,0,0,0,0,217,1,1,100,100,123,100,127,100,100,100,0.0000,0.0000,0.0000,20,56
27553,277,161,9,0,397,802,418,388,0,0,0,0,310,835,578,260,253,111,5,0.0000,0,239,0,0,73,0,383,1,1,281,281,281,281,310,281,281,281,0.0000,0.0000,400.0000,20,35
27554,0,0,1,11,2,269,2,2,128,1129,155,202,344,1129,737,123,130,37,1,0.0000,0,0,0,0,0,0,128,128,344,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,53
27556,0,0,1,12,36,225,47,33,87,664,51,155,309,587,487,145,143,42,1,5.9917,0,0,0,0,0,0,87,87,309,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,38
27558,814,164,4,0,26,670,75,4,0,0,0,0,1,844,423,197,168,117,7,0.0000,0,0,179,0,0,81,28,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,29
27560,0,0,1,12,2,152,2,2,160,787,199,274,334,671,561,118,112,75,1,0.0000,0,0,0,0,0,0,160,160,334,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,46
27562,192,153,2,0,668,764,640,677,0,0,0,0,686,917,802,305,315,80,1,1.7099,0,557,629,0,28,14,761,1,1,686,565,565,565,565,565,565,565,56.4394,0.0000,606.7573,20,35
27563,299,163,2,0,400,740,379,406,0,0,0,0,346,901,624,202,206,50,0,0.0000,0,230,0,0,90,0,459,1,1,346,295,280,280,280,280,280,280,0.0000,0.0000,400.0000,20,33
27564,198,153,2,0,518,814,535,507,0,0,0,0,498,974,736,240,234,56,1,-1.6068,0,498,461,0,78,85,593,1,1,498,413,413,413,413,413,413,413,-6.5767,0.0000,600.0034,20,40
27565,0,0,2,0,266,691,293,258,0,0,0,0,202,811,507,172,164,70,1,-8.1983,0,0,0,0,0,0,290,1,1,202,166,166,166,166,166,166,166,0.0000,0.0000,0.0000,20,24
27566,179,152,1,11,230,302,256,219,803,834,751,823,754,834,794,192,184,79,1,-1.5132,0,0,0,0,0,0,803,754,498,130,130,130,130,130,130,130,130,0.0000,-0.8224,587.1988,33,37
27567,187,153,4,0,562,940,517,576,0,0,0,0,504,971,738,275,287,93,2,0.0000,0,457,0,0,100,0,572,1,1,448,448,504,448,448,448,448,448,1.3256,0.0000,604.3451,20,39
27569,279,161,3,0,397,1008,418,386,0,0,0,0,299,923,638,220,213,79,3,0.0000,0,285,261,0,97,100,369,1,1,277,299,277,277,277,277,277,277,0.0000,0.0000,400.0000,20,44
27570,243,158,5,0,397,764,370,408,0,0,0,0,349,799,588,216,223,81,3,1.4579,545,505,0,17,35,0,408,1,1,307,307,307,349,346,307,307,307,68.6167,0.0000,674.2661,20,36
27571,0,0,1,11,263,263,263,263,2,1000,0,0,163,1000,632,177,177,68,2,0.0000,0,0,0,0,0,0,216,2,263,163,163,163,163,163,163,163,163,0.0000,0.0000,0.0000,20,46
27572,0,0,7,0,443,639,414,451,0,0,0,0,385,691,538,334,346,117,9,0.0000,0,414,394,0,99,87,459,1,1,337,337,337,337,337,385,371,365,0.0000,0.0000,0.0000,20,27
27573,191,153,1,12,205,546,199,207,534,796,780,780,466,634,670,172,178,51,1,-0.6970,0,0,0,0,0,0,534,543,466,105,105,105,105,105,105,105,105,0.0000,-16.8880,610.2201,25,43
27575,0,0,8,0,417,907,441,404,0,0,0,0,354,959,663,448,421,141,18,0.0000,0,0,0,0,0,0,415,1,1,317,317,317,317,317,340,354,340,0.0000,0.0000,0.0000,20,44
27577,340,166,8,0,279,1038,316,270,0,0,0,0,210,1088,656,380,362,182,39,0.0000,0,255,0,0,49,0,294,1,1,178,178,178,178,178,211,210,178,0.0000,0.0000,400.0000,20,49
27578,243,158,1,11,1,145,2,1,328,947,279,328,347,947,666,124,118,43,1,-0.1481,0,0,0,0,0,0,328,347,384,1,1,1,1,1,1,1,1,0.0000,44.9371,606.9209,20,43
27579,0,0,1,12,256,416,234,261,0,752,0,0,156,649,495,185,194,72,1,0.0000,0,0,0,0,0,0,210,1,237,156,156,156,156,156,156,156,156,0.0000,0.0000,0.0000,20,44
27581,814,164,8,0,3,781,4,3,0,0,0,0,1,730,402,137,117,104,1,0.0000,0,106,213,0,49,100,3,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,34
27583,0,0,1,11,66,155,36,66,129,965,154,208,326,965,646,138,145,35,0,0.0000,0,0,0,0,0,0,129,129,326,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,44
27586,0,0,3,0,443,993,409,445,0,0,0,0,365,978,672,212,220,69,2,0.0000,0,0,0,0,0,0,407,1,1,343,365,343,343,343,343,343,343,0.0000,0.0000,0.0000,20,44
27587,0,0,5,0,415,930,440,406,0,0,0,0,348,966,661,236,229,103,3,0.0000,0,0,0,0,0,0,406,1,1,315,315,315,348,330,315,315,315,0.0000,0.0000,0.0000,20,43
27588,237,158,4,0,365,796,376,357,0,0,0,0,306,900,605,295,290,116,7,-0.9561,0,410,0,0,27,0,387,1,1,266,266,306,266,310,266,266,266,-2.9193,0.0000,595.5329,20,34
27589,0,0,4,0,476,1054,492,464,0,0,0,0,414,1144,779,283,277,94,4,0.0000,0,0,0,0,0,0,466,1,1,376,376,414,376,411,376,376,376,0.0000,0.0000,0.0000,20,54
27590,258,159,4,0,374,773,411,361,0,0,0,0,332,995,672,473,451,151,25,1.5333,0,318,210,0,100,70,449,1,1,260,260,263,260,332,260,260,260,54.2601,0.0000,614.7899,20,43
27591,302,163,4,0,346,703,355,342,0,0,0,0,283,849,566,301,297,117,8,0.0000,0,322,199,0,100,97,377,1,1,236,236,267,236,283,236,236,236,0.0000,0.0000,400.0000,20,30
27592,0,0,8,0,485,973,459,492,0,0,0,0,420,960,711,277,283,114,5,0.0000,0,0,0,0,0,0,467,1,1,385,385,385,385,385,407,409,420,0.0000,0.0000,0.0000,20,44
27594,209,155,9,0,706,1143,749,694,0,0,0,0,661,1163,931,343,334,115,7,2.5191,983,528,434,21,98,58,716,1,1,592,592,592,592,592,592,661,631,87.6990,0.0000,603.5337,28,54
27597,0,0,8,0,308,843,327,301,0,0,0,0,255,1087,671,406,385,147,23,0.0000,0,0,0,0,0,0,345,1,1,208,208,208,208,208,208,255,208,0.0000,0.0000,0.0000,20,49
27598,281,161,9,0,371,785,342,379,0,0,0,0,304,780,542,281,291,106,6,0.0000,0,0,392,0,0,75,367,1,1,272,272,272,272,272,304,272,272,0.0000,0.0000,400.0000,20,35
27600,0,0,1,11,58,227,75,51,0,1014,0,0,1,1014,613,150,144,32,1,0.0000,0,0,0,0,0,0,48,1,212,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,46
27601,279,161,1,12,1,62,1,1,124,927,112,125,147,927,618,104,99,74,0,0.0000,0,0,0,0,0,0,124,147,309,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,46
27603,0,0,1,12,117,109,117,117,0,560,0,0,17,68,389,164,164,37,1,0.0000,0,0,0,0,0,0,96,1,217,17,17,17,17,17,17,17,17,0.0000,0.0000,0.0000,20,32
27604,0,0,1,12,56,202,67,50,0,587,0,0,1,551,415,158,153,84,1,0.0000,0,0,0,0,0,0,46,1,242,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,34
27605,331,165,1,11,1,1,1,1,0,561,0,0,1,506,319,131,120,60,1,0.0000,0,343,0,0,100,0,1,1,77,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,21
27606,0,0,1,11,19,264,1,22,27,913,102,21,279,913,596,133,140,45,1,0.0000,0,0,0,0,0,0,27,27,279,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
27607,227,157,1,11,96,143,76,101,737,968,818,687,746,968,857,149,154,32,0,-2.6598,0,0,0,0,0,0,737,746,514,1,1,1,1,1,1,1,1,0.0000,18.4197,400.2604,32,44
27610,0,0,1,12,58,187,32,58,0,576,0,0,1,116,422,136,142,43,1,0.0000,0,0,0,0,0,0,48,1,258,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,35
27611,0,0,2,0,318,777,332,313,0,0,0,0,263,916,590,199,196,62,2,0.0000,0,0,0,0,0,0,350,1,1,263,218,218,218,218,218,218,218,0.0000,0.0000,0.0000,20,35
27612,0,0,4,0,328,697,352,321,0,0,0,0,245,689,467,243,235,100,5,0.0000,0,0,0,0,0,0,303,1,1,228,240,245,231,228,237,228,236,0.0000,0.0000,0.0000,20,20
27613,785,164,3,0,222,803,195,229,0,0,0,0,134,782,458,168,173,70,1,0.0000,0,133,0,0,37,0,213,1,1,118,134,118,118,118,118,118,118,0.0000,0.0000,400.0000,20,32
27614,280,161,3,0,401,757,414,392,0,0,0,0,316,801,559,226,222,88,3,0.0000,0,275,0,0,100,0,390,1,1,285,299,285,287,316,285,285,285,0.0000,0.0000,400.0000,20,32
27616,0,0,1,12,213,200,213,213,208,663,183,385,113,161,500,196,196,80,1,0.0000,0,0,0,0,0,0,208,208,336,113,113,113,113,113,113,113,113,0.0000,0.0000,0.0000,20,34
27617,0,0,5,0,377,822,354,384,0,0,0,0,303,843,573,241,248,103,5,0.0000,0,0,0,0,0,0,361,1,1,277,277,277,303,277,277,277,277,0.0000,0.0000,0.0000,20,38
27623,297,162,6,0,323,701,334,316,0,0,0,0,265,866,566,346,340,135,14,0.0000,0,190,0,0,64,0,370,1,1,212,212,265,212,261,212,212,212,0.0000,0.0000,400.0000,20,35
27624,277,161,7,0,388,771,399,379,0,0,0,0,321,868,595,257,253,111,6,0.0000,0,219,0,0,91,0,423,1,1,268,268,321,268,268,299,268,268,0.0000,0.0000,400.0000,20,31
27626,283,161,5,0,378,739,355,383,0,0,0,0,324,838,581,277,284,100,6,0.0000,0,313,0,0,75,0,413,1,1,272,272,324,292,298,272,272,272,0.0000,0.0000,400.0000,20,36
27627,0,0,6,0,355,932,375,344,0,0,0,0,280,964,647,269,250,106,7,-9.0664,0,0,0,0,0,0,340,1,1,255,255,255,255,280,255,255,255,0.0000,0.0000,0.0000,20,43
27632,755,177,9,0,3,781,61,3,0,0,0,0,1,763,390,162,136,104,4,0.0000,0,268,206,0,90,95,3,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,35
27633,170,151,9,0,634,831,588,646,0,0,0,0,619,896,758,443,480,129,13,0.4146,931,686,544,16,96,100,664,1,1,546,546,546,546,546,602,619,593,29.4018,0.0000,606.7998,26,39
27636,59,150,6,0,857,852,837,857,0,0,0,0,1061,1107,1097,416,385,121,7,0.0914,1044,979,963,21,100,100,1076,1,1,787,787,816,787,1061,787,787,787,52.0402,0.0000,650.3439,48,48
27637,330,165,7,0,193,850,174,193,0,0,0,0,108,863,486,233,238,121,11,0.0000,0,160,0,0,61,0,194,1,1,90,90,90,90,90,108,102,90,0.0000,0.0000,400.0000,20,37
27641,205,154,7,0,566,888,545,573,0,0,0,0,525,944,740,412,420,129,11,0.8343,828,285,0,25,46,0,576,1,1,470,470,470,470,470,526,514,525,78.5533,0.0000,684.8793,20,43
27643,312,164,9,0,358,962,338,363,0,0,0,0,287,998,657,316,323,130,10,0.0000,0,189,0,0,64,0,378,1,1,244,244,244,244,244,287,270,267,0.0000,0.0000,400.0000,20,46
27644,0,0,8,0,391,954,416,382,0,0,0,0,321,986,666,313,305,124,10,0.0000,0,0,0,0,0,0,379,1,1,291,291,291,291,291,316,321,318,0.0000,0.0000,0.0000,20,45
27645,0,0,9,0,398,957,377,401,0,0,0,0,324,964,658,284,301,133,13,0.0000,0,0,0,0,0,0,378,1,1,298,298,298,298,298,321,314,324,0.0000,0.0000,0.0000,20,44
27646,0,0,8,0,328,805,311,329,0,0,0,0,257,859,561,377,383,145,18,0.0000,0,0,0,0,0,0,326,1,1,228,228,228,228,228,245,257,245,0.0000,0.0000,0.0000,20,40
27647,0,0,1,11,45,227,69,41,0,892,0,0,1,892,576,161,154,56,4,0.0000,0,0,0,0,0,0,37,1,260,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,40
27648,0,0,1,11,2,213,2,2,0,1014,0,0,1,1014,575,98,96,87,1,0.0000,0,0,0,0,0,0,2,1,136,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,46
27651,0,0,1,11,1,208,1,1,0,978,0,0,1,978,571,88,89,60,2,0.0000,0,0,0,0,0,0,1,1,164,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,45
27654,0,0,1,11,131,131,131,131,0,967,0,0,31,967,611,156,156,54,1,0.0000,0,0,0,0,0,0,108,1,255,31,31,31,31,31,31,31,31,0.0000,0.0000,0.0000,20,44
27656,0,0,1,11,33,253,59,28,0,995,0,0,1,995,628,153,147,36,0,0.0000,0,0,0,0,0,0,27,1,260,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,45
27658,309,164,2,0,224,710,249,215,0,0,0,0,152,808,480,166,159,46,1,0.0000,0,187,0,0,41,0,244,1,1,152,122,122,122,122,122,122,122,0.0000,0.0000,400.0000,20,24
27659,262,160,2,0,449,803,468,439,0,0,0,0,416,918,667,285,278,101,5,-1.5776,438,555,275,22,40,25,496,1,1,416,352,352,352,352,352,352,352,23.3323,0.0000,606.1234,20,35
27660,331,165,7,0,3,712,2,3,0,0,0,0,1,732,381,124,177,149,13,0.0000,0,161,281,0,25,61,3,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,31
27662,244,158,3,0,366,779,385,355,0,0,0,0,306,757,551,202,197,55,1,-0.9143,0,397,392,0,100,66,369,1,1,271,306,271,296,271,271,271,271,-10.9665,0.0000,609.9272,20,33
27663,0,0,1,12,250,912,270,238,0,607,0,0,163,893,559,217,209,105,5,0.0000,0,0,0,0,0,0,231,1,213,150,163,150,161,150,159,150,159,0.0000,0.0000,0.0000,20,35
27670,0,0,8,0,249,786,275,243,0,0,0,0,163,783,492,234,217,118,10,0.0000,0,0,0,0,0,0,232,1,1,149,149,149,149,149,156,163,157,0.0000,0.0000,0.0000,20,37
27671,268,160,3,0,413,851,387,419,0,0,0,0,350,829,590,199,205,63,1,1.4871,588,405,0,22,57,0,396,1,1,321,350,321,321,321,321,321,321,74.2148,0.0000,639.8088,20,35
27673,0,0,1,11,10,207,34,6,61,932,92,92,304,932,618,149,136,80,3,0.0000,0,0,0,0,0,0,61,61,304,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,42
27674,334,166,1,12,3,179,17,3,47,639,48,47,106,540,459,143,137,51,2,0.0000,0,0,0,0,0,0,47,106,279,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,33
27675,0,0,2,0,398,892,424,385,0,0,0,0,353,1022,688,202,195,67,1,0.0000,0,0,0,0,0,0,435,1,1,353,298,298,298,298,298,298,298,0.0000,0.0000,0.0000,20,44
27676,0,0,5,0,226,660,195,234,0,0,0,0,134,633,384,161,169,90,2,0.0000,0,0,0,0,0,0,201,1,1,126,131,126,126,126,133,126,134,0.0000,0.0000,0.0000,20,26
27677,228,158,2,0,479,767,508,467,0,0,0,0,452,945,699,287,278,74,1,-1.5948,387,450,283,23,72,37,556,1,1,452,370,370,370,370,370,370,370,9.3356,0.0000,729.2855,20,37
27680,271,160,5,0,403,851,416,399,0,0,0,0,345,941,643,338,320,109,12,-1.4534,368,384,0,24,55,0,420,1,1,300,300,304,345,345,300,300,300,-14.1575,0.0000,609.7943,20,40
27681,0,0,8,0,377,1004,392,371,0,0,0,0,305,1028,685,371,353,144,17,0.0000,0,0,0,0,0,0,364,1,1,277,277,277,277,277,277,305,298,0.0000,0.0000,0.0000,20,47
27684,191,153,5,0,771,1052,833,756,0,130,0,0,752,1136,944,265,256,66,1,0.0294,726,710,524,22,100,78,830,1,142,652,653,652,752,652,652,652,652,70.3064,0.0000,658.3207,34,50
27685,0,0,1,12,179,468,161,186,0,570,0,0,79,409,461,177,183,86,1,0.0000,0,0,0,0,0,0,147,351,176,79,79,79,79,79,79,79,79,0.0000,0.0000,0.0000,20,34
27687,164,151,4,0,857,1054,903,840,0,0,0,0,880,1187,1034,564,525,124,13,-2.7925,401,848,679,21,100,100,961,1,1,722,722,880,722,840,766,722,722,-44.9528,0.0000,648.3551,33,59
27691,223,156,6,0,469,801,485,461,0,0,0,0,416,892,654,344,337,117,7,-1.1504,440,338,357,28,70,27,507,1,1,354,354,416,403,358,354,354,354,-47.6054,0.0000,454.6939,20,37
27692,204,154,6,0,695,920,717,686,0,0,0,0,669,1063,866,423,416,113,12,-0.3990,637,596,288,24,100,59,762,1,1,572,572,572,572,669,572,572,572,51.5601,0.0000,661.7749,25,46
27693,260,159,7,0,405,863,418,398,0,0,0,0,324,875,600,311,306,125,10,0.0000,0,273,0,0,60,0,392,1,1,294,294,294,294,294,308,294,324,35.9562,0.0000,606.7653,20,38
27695,339,166,7,0,398,852,410,388,0,0,0,0,292,881,587,323,305,128,10,0.0000,0,316,0,0,54,0,326,1,1,292,292,292,292,292,292,292,292,0.0000,0.0000,400.0000,20,39
27696,361,164,8,0,356,720,371,349,0,0,0,0,268,662,492,275,268,114,9,0.0000,0,0,0,0,0,0,315,253,50,256,256,256,256,256,268,260,268,0.0000,0.0000,400.0000,20,31
27698,745,165,1,11,123,294,134,116,0,784,0,0,23,784,506,166,163,37,1,0.0000,0,0,0,0,0,0,101,207,227,23,23,23,23,23,23,23,23,0.0000,0.0000,400.0000,20,34
27699,280,161,1,12,130,281,147,123,234,741,334,334,353,624,547,169,164,69,2,0.0000,0,0,0,0,0,0,234,250,353,30,30,30,30,30,30,30,30,0.0000,0.0000,400.0000,20,42
27700,0,0,1,11,1,163,1,1,0,706,0,0,1,706,454,100,97,60,1,0.0000,0,0,0,0,0,0,1,1,202,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,30
27701,268,160,1,11,89,241,100,86,116,895,127,116,119,895,599,153,151,31,1,-2.4648,0,0,0,0,0,0,116,119,303,1,1,1,1,1,1,1,1,0.0000,-13.2376,666.8317,20,40
27704,198,153,2,0,551,790,555,546,0,0,0,0,523,925,724,254,249,100,3,-1.5088,0,496,435,0,98,86,618,1,1,523,439,439,439,439,439,439,439,38.7847,0.0000,511.9347,20,36
27706,0,0,5,0,356,954,337,361,0,0,0,0,273,975,628,251,256,108,5,0.0000,0,0,0,0,0,0,341,1,1,256,273,281,263,256,256,256,256,0.0000,0.0000,0.0000,20,43
27707,34,150,1,11,174,166,194,168,1094,1094,1117,1184,1086,1094,1012,179,174,41,0,0.1701,0,0,0,0,0,0,1094,1086,664,74,74,74,74,74,74,74,74,0.0000,22.2997,710.1941,50,50
27709,251,159,5,0,545,884,511,554,0,0,0,0,504,964,734,299,308,99,5,2.5242,635,298,0,32,54,0,583,1,1,435,435,504,435,490,435,435,435,101.6498,0.0000,588.5358,20,42
27710,0,0,4,0,477,767,509,463,0,0,0,0,416,812,614,299,287,107,7,0.0000,0,0,0,0,0,0,469,1,1,377,377,416,386,377,396,392,377,0.0000,0.0000,0.0000,20,27
27711,181,152,6,0,738,738,718,743,0,0,0,0,708,768,683,367,369,106,4,-0.0512,771,777,743,9,95,23,734,1,1,643,643,708,643,654,643,643,643,1.5989,0.0000,556.4389,24,24
27712,331,165,3,0,27,675,85,4,0,0,0,0,1,817,409,165,141,83,2,0.0000,0,321,276,0,100,41,29,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
27713,0,0,4,0,346,861,356,333,0,0,0,0,284,1011,648,328,322,123,12,0.0000,0,0,0,0,0,0,359,1,1,246,246,279,246,284,246,246,246,0.0000,0.0000,0.0000,20,43
27714,262,160,6,0,395,705,374,400,0,0,0,0,347,843,612,358,363,129,15,-0.6174,432,370,0,14,63,0,429,1,1,294,294,309,347,342,294,294,294,32.8980,0.0000,622.9314,20,36
27715,340,166,3,0,186,423,160,197,0,685,0,23,86,344,477,162,169,104,1,0.0000,0,0,0,0,0,0,153,203,268,86,86,86,86,86,86,86,86,0.0000,0.0000,400.0000,20,20
27716,797,164,8,0,215,812,185,217,0,0,0,0,139,859,508,278,300,144,20,0.0000,0,214,0,0,100,0,223,1,1,115,115,115,115,115,115,139,137,0.0000,0.0000,400.0000,20,40
27717,296,162,7,0,360,875,337,363,0,0,0,0,290,888,601,462,471,151,28,0.0000,0,371,0,0,100,0,352,1,1,261,261,261,261,261,286,261,290,0.0000,0.0000,400.0000,20,40
27718,0,0,8,0,137,990,171,132,0,0,0,0,49,1046,557,279,259,133,15,0.0000,0,0,0,0,0,0,137,1,1,37,37,37,37,37,46,49,47,0.0000,0.0000,0.0000,20,48
27720,0,0,8,0,420,914,435,411,0,0,0,0,348,930,655,343,337,139,17,0.0000,0,0,0,0,0,0,400,1,1,320,320,320,320,320,333,348,340,0.0000,0.0000,0.0000,20,43
27722,191,153,3,12,339,697,316,349,0,426,0,0,261,718,491,213,220,92,3,0.0000,0,0,0,0,0,0,321,1,263,239,261,239,239,239,239,239,239,3.7174,0.0000,543.5679,20,28
27723,281,161,1,12,1,23,1,1,54,692,159,13,295,625,494,98,101,70,1,0.0000,0,0,0,0,0,0,54,68,295,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,42
27725,331,165,1,12,2,245,2,2,0,596,0,0,1,504,406,118,111,88,1,0.0000,0,0,0,0,0,0,2,215,87,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,29
27726,591,177,3,0,3,728,111,2,0,0,0,0,1,757,385,150,116,88,1,0.0000,0,281,281,0,97,89,3,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,30
27727,591,177,3,0,21,766,92,4,0,0,0,0,1,836,419,181,158,100,5,0.0000,0,260,296,0,84,100,23,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,31
27728,591,177,7,0,62,831,159,16,0,0,0,0,1,850,426,161,124,91,2,0.0000,0,300,257,0,66,74,59,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,37
27729,0,0,1,11,25,194,49,20,0,942,0,0,1,942,601,137,130,37,1,0.0000,0,0,0,0,0,0,21,1,259,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,43
27730,587,177,1,11,24,3,24,24,0,885,0,0,1,885,574,135,135,86,1,0.0000,0,0,0,0,0,0,20,262,209,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,40
27731,0,0,1,11,3,236,2,3,68,1139,138,78,310,1139,725,109,122,66,1,9.5500,0,0,0,0,0,0,68,68,310,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,53
27732,0,0,8,0,444,852,418,452,0,0,0,0,364,834,618,290,298,117,10,0.0000,0,0,0,0,0,0,404,1,1,344,344,344,344,344,344,364,344,0.0000,0.0000,0.0000,20,39
27733,798,165,1,12,2,143,2,2,0,567,0,0,1,477,403,111,106,102,2,0.0000,0,0,0,0,0,0,2,238,80,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,26
27734,599,177,1,12,2,186,2,3,0,714,0,0,1,565,478,132,134,74,0,0.0000,0,0,0,0,0,0,2,191,241,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,36
27736,261,160,2,0,420,825,384,430,0,0,0,0,392,963,678,211,220,50,1,0.4750,466,443,506,19,77,66,473,1,1,392,327,327,327,327,327,327,327,47.1589,0.0000,646.5376,20,39
27739,0,0,2,0,195,902,153,199,0,0,0,0,123,1054,589,166,176,54,2,0.0000,0,0,0,0,0,0,216,1,1,123,95,95,95,95,95,95,95,0.0000,0.0000,0.0000,20,47
27743,206,154,6,0,577,799,608,568,0,0,0,0,571,1004,788,403,389,108,8,1.5950,861,545,422,18,100,100,664,1,1,475,475,530,475,571,475,475,475,109.2942,0.0000,664.3350,20,43
27744,0,0,5,0,355,745,338,357,0,0,0,0,281,828,555,234,239,80,2,-9.1049,0,0,0,0,0,0,343,1,1,255,255,277,281,255,255,255,255,0.0000,0.0000,0.0000,20,35
27746,0,0,6,0,241,1035,257,231,0,0,0,0,163,1148,656,257,240,121,10,0.0000,0,0,0,0,0,0,241,1,1,141,141,162,141,163,141,141,141,0.0000,0.0000,0.0000,20,51
27749,271,160,2,0,475,690,493,469,0,0,0,0,455,873,664,266,261,88,1,1.0004,494,413,376,15,40,23,554,1,1,455,372,372,372,372,372,372,372,46.3918,0.0000,522.2993,20,31
27750,0,0,4,0,402,819,413,394,0,0,0,0,335,911,624,370,363,130,13,0.0000,0,0,0,0,0,0,398,1,1,302,302,335,302,337,302,302,302,0.0000,0.0000,0.0000,20,35
27751,0,0,1,13,133,346,153,126,32,536,34,46,33,403,413,180,173,92,3,0.0000,0,0,0,0,0,0,109,32,281,33,33,33,33,33,33,33,33,0.0000,0.0000,0.0000,20,34
27752,0,0,6,0,459,962,481,447,0,0,0,0,396,1057,727,268,251,104,6,0.0000,0,0,0,0,0,0,449,1,1,359,359,388,359,396,359,359,359,0.0000,0.0000,0.0000,20,46
27754,265,160,5,0,460,820,489,451,0,0,0,0,413,851,642,267,260,107,8,2.9719,630,294,0,30,43,0,472,1,1,365,365,365,413,365,379,365,367,113.2548,0.0000,611.4625,20,39
27755,0,0,5,0,329,912,340,321,0,0,0,0,247,907,578,243,240,100,7,-3.8966,0,0,0,0,0,0,306,1,1,229,229,229,247,229,231,229,236,0.0000,0.0000,0.0000,20,41
27756,0,0,9,0,304,974,314,298,0,0,0,0,223,966,608,230,225,91,5,0.0000,0,0,0,0,0,0,286,1,1,204,204,204,204,204,221,204,223,0.0000,0.0000,0.0000,20,44
27757,284,161,8,0,401,932,418,394,0,0,0,0,331,926,648,310,303,115,9,0.0000,0,313,0,0,90,0,411,1,1,290,290,290,290,290,331,290,319,0.0000,0.0000,400.0000,20,43
27758,0,0,1,12,159,273,166,158,0,544,0,0,59,482,374,184,183,83,1,0.0000,0,0,0,0,0,0,131,203,127,59,59,59,59,59,59,59,59,0.0000,0.0000,0.0000,20,27
27759,0,0,1,11,0,254,0,0,0,847,0,0,1,847,465,91,90,33,1,0.0000,0,0,0,0,0,0,0,1,83,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,38
27760,0,0,1,12,49,49,49,49,23,680,27,28,1,573,474,133,133,34,1,0.0000,0,0,0,0,0,0,41,23,267,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,37
